"","Region","Market","Month","Year","Longitude","Latitude","Unmilled Maize Price Birr.KG","Milled Maize Price Birr.KG"
"237","GAMBELLA","Shebo- kire ","August","2018",NA,NA,"8.04","-"
"238","GAMBELLA","Meti","August","2018","7.233333333","35.31666667","9.00","-"
"239",NA,"Harari Town","August","2018","42.132193","9.309582","9.74","12.49"
"240","GAMBELLA","Gambella","December","2018","34.58547076","8.249396585","8.00","12.00"
"241","GAMBELLA","Shebo- kire ","December","2018",NA,NA,"5.74","14.49"
"242","GAMBELLA","Meti","December","2018","7.233333333","35.31666667","6.00","8.00"
"243",NA,"Harari Town","December","2018","42.132193","9.309582","10.00","11.49"
"244","GAMBELLA","Gambella","February","2019","34.58547076","8.249396585","9.49","11.49"
"245","GAMBELLA","Shebo- kire ","February","2019",NA,NA,"6.75","14.49"
"246","GAMBELLA","Meti","February","2019","7.233333333","35.31666667","6.00","7.00"
"247",NA,"Harari Town","February","2019","42.132193","9.309582","10.00","11.49"
"248","GAMBELLA","Gambella","January","2019","34.58547076","8.249396585","8.49","12.00"
"249","GAMBELLA","Shebo- kire ","January","2019",NA,NA,"6.00","14.49"
"250","GAMBELLA","Meti","January","2019","7.233333333","35.31666667","5.48","7.00"
"251",NA,"Harari Town","January","2019","42.132193","9.309582","10.00","12.00"
"252","GAMBELLA","Gambella","July","2018","34.58547076","8.249396585","10.49","12.00"
"253","GAMBELLA","Shebo- kire ","July","2018",NA,NA,"8.99","-"
"254","GAMBELLA","Meti","July","2018","7.233333333","35.31666667","9.00","-"
"255",NA,"Harari Town","July","2018","42.132193","9.309582","10.00","12.00"
"256","GAMBELLA","Gambella","March","2019","34.58547076","8.249396585","9.49","11.75"
"257","GAMBELLA","Shebo- kire ","March","2019",NA,NA,"7.75","14.49"
"258","GAMBELLA","Meti","March","2019","7.233333333","35.31666667","7.00","8.00"
"259",NA,"Harari Town","March","2019","42.132193","9.309582","10.00","11.49"
"260","GAMBELLA","Gambella","May","2019","34.58547076","8.249396585","12.49","13.25"
"261","GAMBELLA","Shebo- kire ","May","2019",NA,NA,"7.25","15.00"
"262","GAMBELLA","Meti","May","2019","7.233333333","35.31666667","8.50","9.00"
"263",NA,"Harari Town","May","2019","42.132193","9.309582","10.24","12.00"
